INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/7,14:57:32,2013/5/7,15:57:32,400,51.792035,N,1.171632,W,168.817734,0.100743,282.631604,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/7,14:57:32,2013/5/7,15:57:32,600,51.792035,N,1.171637,W,168.120544,0.102405,186.771200,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/7,14:57:32,2013/5/7,15:57:32,800,51.792034,N,1.171638,W,167.397537,0.146848,265.856671,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/7,14:57:33,2013/5/7,15:57:33,0,51.792034,N,1.171640,W,166.511581,0.168472,278.051251,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/7,14:57:33,2013/5/7,15:57:33,200,51.792035,N,1.171649,W,165.427139,0.113849,292.173837,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/7,14:57:33,2013/5/7,15:57:33,400,51.792037,N,1.171656,W,163.748154,0.146818,286.378731,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/7,14:57:33,2013/5/7,15:57:33,600,51.792037,N,1.171659,W,163.178802,0.177166,64.339581,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/7,14:57:33,2013/5/7,15:57:33,800,51.792038,N,1.171657,W,163.015060,0.070858,54.501283,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/7,14:57:34,2013/5/7,15:57:34,0,51.792039,N,1.171655,W,162.646057,0.058410,38.635786,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/7,14:57:34,2013/5/7,15:57:34,200,51.792040,N,1.171653,W,162.400726,0.037439,8.139273,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/7,14:57:34,2013/5/7,15:57:34,400,51.792042,N,1.171653,W,161.792130,0.075421,334.260177,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/7,14:57:34,2013/5/7,15:57:34,600,51.792043,N,1.171653,W,161.855911,0.023498,273.201373,0.000000,0.000000,0.000000
13,1,FIXED,2013/5/7,14:57:34,2013/5/7,15:57:34,800,51.792043,N,1.171654,W,161.740280,0.050626,295.019262,0.000000,0.000000,0.000000
14,1,FIXED,2013/5/7,14:57:35,2013/5/7,15:57:35,0,51.792043,N,1.171655,W,161.586105,0.043759,296.878723,0.000000,0.000000,0.000000
15,1,FIXED,2013/5/7,14:57:35,2013/5/7,15:57:35,200,51.792044,N,1.171657,W,161.279449,0.079618,223.326977,0.000000,0.000000,0.000000
16,1,FIXED,2013/5/7,14:57:35,2013/5/7,15:57:35,400,51.792043,N,1.171658,W,161.191147,0.146889,336.149669,0.000000,0.000000,0.000000
17,1,FIXED,2013/5/7,14:57:35,2013/5/7,15:57:35,600,51.792044,N,1.171658,W,161.325333,0.045233,98.034427,0.000000,0.000000,0.000000
